Company,Title,Location,Rating
Macy-s,Operations Assistant - Home Store,New York,4
Macy-s,Sales Associate,Cool Springs,5
Macy-s,Sales Associate/Cashier,White Marsh,5
Macy-s,Cosmetics and Fragrances,Kansas,5
Macy-s,Seasonal Sales Associate,Akron,5
Macy-s,Macy's Sales Associate,Waldorf,2
Macy-s,Women's Shoes Sales Associate,Yonkers,5
Macy-s,Sales Associate,Arlington,5
Macy-s,SALES ASSOCIATE,Citrus Heights,3
Macy-s,Estdee lauder stocker,Lakewood,5
Macy-s,Women's Shoes Sales Associate,Eagle Rock,4
Macy-s,Sales Manager,Mansfield,5
Macy-s,Warehouse Associate,Owasso,1
Macy-s,Sales Associate,New York,4
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Manager,Columbia,4
Macy-s,Beauty Advisor,Torrance,2
Macy-s,Receiving Associate,Burlington mall,3
Macy-s,LEAD SALES ASSOCIATE,Arlington,5
Macy-s,Security Officer,New York,5
Macy-s,HOLIDAY MERCHANDISER,Destiny usa,5
Macy-s,Operations Assistant - Home Store,New York,4
Macy-s,Sales Associate,Cool Springs,5
Macy-s,Sales Associate/Cashier,White Marsh,5
Macy-s,Cosmetics and Fragrances,Kansas,5
Macy-s,Seasonal Sales Associate,Akron,5
Macy-s,Macy's Sales Associate,Waldorf,2
Macy-s,Women's Shoes Sales Associate,Yonkers,5
Macy-s,Sales Associate,Arlington,5
Macy-s,SALES ASSOCIATE,Citrus Heights,3
Macy-s,Estdee lauder stocker,Lakewood,5
Macy-s,Women's Shoes Sales Associate,Eagle Rock,4
Macy-s,Sales Manager,Mansfield,5
Macy-s,Warehouse Associate,Owasso,1
Macy-s,Sales Associate,New York,4
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Fine Jewelry Sales Associate,Denver,5
Macy-s,Stacker/Packer,Aventura,3
Macy-s,Sales Associate,New York,4
Macy-s,Sales Associate,Manchester,5
Macy-s,On Floor Recovery,Brooklyn,5
Macy-s,Seasonal Cosmetic Cashier and Sales,Santa Barbara,3
Macy-s,Retail Sales Associate,White Marsh,5
Macy-s,Sales Associate,Hialeah,4
Macy-s,Lead Cashier,King of Prussia,5
Macy-s,support/sales,Bronx,3
Macy-s,Sales Manager,Ocala,3
Macy-s,MHE Operator,TN,2
Macy-s,Packer/Shipper,Cheshire,5
Macy-s,Handbag Lead Specialist - Retail,Roseville,5
Macy-s,Sales Associate,Canoga Park,3
Macy-s,Handbag Specialist,Springfield,5
Macy-s,Sales Associate,Aventura,5
Macy-s,Retail Sales Associate,Arlington,4
Macy-s,Sales Associate,Grandville,5
Macy-s,Sales Manager,El Paso,3
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Clarin's Counter Manager,Hillsboro,3
Macy-s,Sales Associate,Arcadia,4
Macy-s,Seasonal Sales Associate,Denver,4
Macy-s,Sales Associate,Brandon,3
Macy-s,Clerical Support,Stone Mountain,1
Macy-s,Store Manager,Florida,3
Macy-s,Merchandising Specialist,San Juan,4
Macy-s,Loss Prevention Specialist/Sales Associate,Bradenton,3
Macy-s,full time fragrance sales associate,Denton,4
Macy-s,Warehouse Associate,City Industry,4
Macy-s,SALES ASSOCIATE,Miami,1
Macy-s,Administrative - Sales Associate,Austin,4
Macy-s,Counter Manager/ Sales Associate,Chicago,1
Macy-s,SALE ASSOCIATE/BEAUTY ADVISOR,Irvine,1
Macy-s,Loss Prevention Officer,New York,4
